listing_id,id,date,reviewer_id,reviewer_name,comments
20062,6.43362E+17,06/06/2022,5403224,Steven,"Ok, first, the description of the neighborhood doesn't do it justice. It is so unbelievably full of places to eat, drink, shop and explore it is better than a lot of the trendier area's, think Recoleta, as it is quieter and easier to walk around. Sergio was in non stop contact and check in was a breeze. I am so happy we stayed here and am trying to figure out when I can return and stay for an extended period of time. The place is quiet, clean, and has everything you could want. Don't hesitate to stay here as it is one of my all time favorite AirBnB stays ever!"
20062,6.47792E+17,12/06/2022,60124801,Carlos,Spectacular place! Spectacular location! Sergio a wonderful guy… Went out of his way to help us with a late check in of 2 am because of a cancelled flight…. The neighborhood is just fantastic! Will be back soon!! Gracias mi hermano Sergio…
20062,6.63707E+17,04/07/2022,227363804,Steve,"This was a fantastic place to stay. Sergio was so friendly and helpful. The apartment is just as it appears in the photos with a gorgeous view.<br/>The location is also fantastic with many cafés, coffee shops, and restaurants all within a short walk.<br/>I would absolutely stay here again."
20062,6.6803E+17,10/07/2022,169478629,Matías,"El lugar es cómodo y tranquilo, tiene una vista muy linda, está bien equipado, no nos faltó nada. Es como en las fotos de la descripción y tal vez mejor. Está cerca de muy buenos cafés y restaurantes. La atención de Sergio fue excelente. Sin duda volveríamos a hospedarnos aquí."
20062,6.71646E+17,15/07/2022,349905012,Courtney,The apartment had wonderful views and Sergio was very helpful and responsive. Great location!
20062,6.739E+17,18/07/2022,24273878,Rochy,Todo excelente!
20062,6.94161E+17,15/08/2022,53891273,Tyler,"My stay in Palermo was a fantastic experience. The location was amazing, you are walking distances away from  great restaurants and bars. And the condo in itself was very quaint, confortable with amazing views of Buenos Aires. Very much recommended!"
20062,6.99221E+17,22/08/2022,75549837,Douglas,"Sergio is a fine host and the apartment is excellent. The location in Palermo makes one reluctant to leave the convenient neighborhood. The apartment is attractive with a fabulous view,  and met our every expectation."
20062,7.02849E+17,27/08/2022,169478629,Matías,Es la segunda vez que nos hospedamos en el lugar y volveríamos nuevamente.
20062,7.05058E+17,30/08/2022,54582404,Elsa,Buena ubicación y bonito lugar. <br/>La atención de Sergio es excelente. <br/>Saludos
20062,7.09382E+17,05/09/2022,44381511,Chris,"Awesome location super close to very popular bars and restaurants, and a quick Uber ride to some of the best steakhouses in Argentina. Sergio was a great host who was super responsive / made the check in process smooth, and the building and apartment itself felt very secure. Several grocery stores and coffee shops nearby too, you won’t regret the location!<br/>Lots of well thought out details throughout the place ideal for travelers, like several outlets that accommodated US style plugs and European style plugs in addition to Argentina plugs. Comfortable furniture and beds, 10/10 Sergio gracias!"
20062,7.12283E+17,09/09/2022,18943598,Bryce,"Pretty hard to beat. Located in a great neighborhood for finding an exceptional morning coffee or good drink, stunning view, wonderful doorman, very professionally handled. Highly recommended!"
20062,7.26747E+17,29/09/2022,2419817,Laura,"Absolutely fantastic host. The apartment was beautiful and clean. Sergio was very responsive, always available to help answer questions, provide what we needed, and he provided great guidance for getting around."
20062,7.38389E+17,15/10/2022,25769271,Peggy,"Sergio’s home is wonderful and exactly as described. The view from the balcony is spectacular. I wish we could have spent more time on the balcony but it was still a bit chilly. However, if you come when the weather is warmer it would be perfect for coffee or wine. The washing machine was a little finicky (it’s for the whole building) but that’s the only issue we had. We did not use the kitchen to cook because there are SO many great places to eat nearby. There is a bakery next door and a vegetarian restaurant across the street. Communication was great. Sergio was very helpful with all my questions. I would absolutely stay here again. There’s so much to do in Buenos Aires—you’ll love it. Tip: if you like antiques, be sure to visit the Mercado de Pulgas. It’s 7 minutes walk and has sooo many interesting, strange, one of a kind finds. And not many tourists either!"
20062,7.4489E+17,24/10/2022,469580679,Silvia,"We had the best time at Sergio’s place, we were greeted by a lovely young man the answer all our questions and the book the explained everything you need to know about were to eat .. etc, etc .. awesome! loved the surroundings lots of restaurant’s, very safe, nice atmosphere. We recommend Sergio’s place absolutely!"
20062,7.49966E+17,31/10/2022,15996594,Cristy,Great stay with my friends in Buenos Aires. Sergio’s apartment was just as pictured and he has an excellent guidebook to the city. He was very accommodating and held our bags for us. The views of the city were amazing. Very close to many nice restaurants and shops. Would definitely recommend to any visitors.
20062,7.52878E+17,04/11/2022,28145893,Werner,A
20062,7.58693E+17,12/11/2022,403360227,Will,A perfect home base to explore the city. Amazing balcony view and close to the great restaurants and bars of Palermo. I hope to be back someday...Muchas Gracias!
20062,7.69565E+17,27/11/2022,433995492,Mauricio,"El mejor ap de bs as, sin mas que decir. Sergio un genio !. Iré nuevamente siempre al mismo ap."
20062,7.72465E+17,01/12/2022,46707667,Demian,Loved the view!
20062,7.75295E+17,05/12/2022,74970247,John,"Sergio was a great host, the place is fantastically located. There was a little hair on the pillows but no real problems. <br/>Unfortunately the security for the apartment block isn’t great, there is no emergency exit or fire escape. On checkout we closed the door behind us (as instructed) and were stuck in the lobby for >1 hour trying to get out. None of the emergency numbers work and there is no way to exit from inside. I dread to think what would happen in a fire… we managed to get out eventually by dismantling a lock box and fishing out a key but nearly missed our flight. Not a problem and no hard feelings but a stressful experience!"
20062,7.8184E+17,14/12/2022,125338951,Ahmad,"The 3 of us stayed at Sergio’s place. We had a great view of Buenos Aires in a central location, close to many restaurants!"
20062,7.86967E+17,21/12/2022,80127007,Lauryn,Amazing stay - the apartment was beautiful and well situated in Palermo Hollywood. We loved the views and the tranquility of the place!
20062,8.0362E+17,13/01/2023,482637855,Nikita,Great apartment and great host) Thank you very much for the hospitality)
20062,8.05086E+17,15/01/2023,66910726,Konstantinos,Great location and very clean
20062,8.6161E+17,03/04/2023,30428193,Michał,Great apartament with a stunning view of BA from the balcony. Totally recommend.
20062,8.65148E+17,08/04/2023,20155047,Victoria,"Hermosa zona, muchos lugares para comer, seguro y con plazas cerca para niños. El depto estaba impecable, muy cómodo y completo."
20062,8.68836E+17,13/04/2023,44208767,Nikos,Sergio's place was great for our stay in Buenos Aires. Great location next to the busy area of Palermo Soho! I would definitely recommend Sergio's place!
20062,8.76127E+17,23/04/2023,67219339,Lucas,Gracias muy lindo
20062,9.05741E+17,03/06/2023,458645472,Alexander,Amazing flat.<br/>Recommend to all
20062,9.07272E+17,05/06/2023,104778746,Max,Nice place would stay again
20062,9.10185E+17,09/06/2023,249070877,Dea,"We had an amazing stay in San Telmo. The place felt like home with all the amenities and touches that anyone could dream. Honestly, I wish we would have stayed here for the 1st leg of our trip- so comfortable and spacious. <br/>I miss sipping some Malbec on the balcony watching Tango in the plaza. Dreamy!<br/>Amazing place Ana & Sergio! You have quite a gem there!  <br/>We'll be back- just a long way from California! <br/>Mil Gracias! <br/>Rivera Family"
